Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Quicken Michael, Brechbuhler Christian, Hug Johannes, Blattmann Hans, Szekely Gabor",Parameterization of closed surfaces for parametric surface description,2000,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,1,,,354,360,,27,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033683592&partnerID=40&md5=a6657a92623896db5b9090e7ae646fe3,"Swiss Federal Inst of Technology, Zurich, Switzerland","Quicken, Michael, Swiss Federal Inst of Technology, Zurich, Switzerland; Brechbuhler, Christian, Swiss Federal Inst of Technology, Zurich, Switzerland; Hug, Johannes, Swiss Federal Inst of Technology, Zurich, Switzerland; Blattmann, Hans, Swiss Federal Inst of Technology, Zurich, Switzerland; Szekely, Gabor, Swiss Federal Inst of Technology, Zurich, Switzerland",Conference Paper,Scopus,2-s2.0-0033683592
"Vasconcelos Nuno, Lippman Andrew",Probabilistic architecture for content-based image retrieval,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,216,221,,35,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033683589&partnerID=40&md5=de29f18b187512ac223f291169d77124,"MIT Media Lab, United States","Vasconcelos, Nuno, MIT Media Lab, United States; Lippman, Andrew, MIT Media Lab, United States",Conference Paper,Scopus,2-s2.0-0033683589
"Mortensen Eric N., Reese L.Jack, Barrett William A.",Intelligent selection tools,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,776,777,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033698731&partnerID=40&md5=eaa891b3f493067d4148768eb0d858da,"Brigham Young Univ, United States","Mortensen, Eric N., Brigham Young Univ, United States; Reese, L.Jack, Brigham Young Univ, United States; Barrett, William A., Brigham Young Univ, United States",Conference Paper,Scopus,2-s2.0-0033698731
Rohrmus Dominik,Invariant web defect detection and classification system,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,794,795,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033698464&partnerID=40&md5=21a7c00b73b1a9fa7d6a0756f830c0f0,"Siemens Corporate Research, Inc, Princeton, United States","Rohrmus, Dominik, Siemens Corporate Research, Inc, Princeton, United States",Conference Paper,Scopus,2-s2.0-0033698464
"Aksoy Selim, Haralick Robert M.",Probabilistic vs. geometric similarity measures for image retrieval,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,357,362,,26,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033681786&partnerID=40&md5=a0e85e82db830735439c15f7f6776c23,"Univ of Washington, Seattle, United States","Aksoy, Selim, Univ of Washington, Seattle, United States; Haralick, Robert M., Univ of Washington, Seattle, United States",Conference Paper,Scopus,2-s2.0-0033681786
"Abe Toru, Matsuzawa Yuki",Region extraction method using multiple active contour models,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,64,69,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033714470&partnerID=40&md5=001a7066cf0d57aa2eab6b2ac5e191e5,"Japan Advanced Inst of Science &, Technology, Ishikawa, Japan","Abe, Toru, Japan Advanced Inst of Science &, Technology, Ishikawa, Japan; Matsuzawa, Yuki, Japan Advanced Inst of Science &, Technology, Ishikawa, Japan",Conference Paper,Scopus,2-s2.0-0033714470
Baumberg Adam,Reliable feature matching across widely separated views,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,774,781,,322,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033682366&partnerID=40&md5=086af482f87d9466d29f8217b9336bf1,"Canon Research Cent Europe Ltd, Surrey, United Kingdom","Baumberg, Adam, Canon Research Cent Europe Ltd, Surrey, United Kingdom",Conference Paper,Scopus,2-s2.0-0033682366
"Bereziat Dominique, Herlin Isabelle, Younes Laurent",Generalized optical flow constraint and its physical interpretation,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,487,492,,28,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033725588&partnerID=40&md5=86e819ce18a2ac19d562ccc2dda05446,"Air Project - INRIA, Le Chesnay, France","Bereziat, Dominique, Air Project - INRIA, Le Chesnay, France; Herlin, Isabelle, Air Project - INRIA, Le Chesnay, France; Younes, Laurent, Air Project - INRIA, Le Chesnay, France",Conference Paper,Scopus,2-s2.0-0033725588
"Liu G., Haralick R.M.",Assignment problem in edge detection performance evaluation,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,26,31,,9,10.1109/CVPR.2000.855794,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033682356&doi=10.1109%2fCVPR.2000.855794&partnerID=40&md5=0642df574dfc9fbc9edcb6fd272b9bee,"Intelligent Systems Laboratory, Department of Electrical Engineering, University of Washington, Seattle, WA 98195-2500, United States","Liu, G., Intelligent Systems Laboratory, Department of Electrical Engineering, University of Washington, Seattle, WA 98195-2500, United States; Haralick, R.M., Intelligent Systems Laboratory, Department of Electrical Engineering, University of Washington, Seattle, WA 98195-2500, United States",Article,Scopus,2-s2.0-0033682356
"Caspi Yaron, Irani Michal",Step towards sequence-to-sequence alignment,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,682,689,,56,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033682437&partnerID=40&md5=dbb03266619674c8406708909b8a3611,"Weizmann Inst of Science, Rehovot, Israel","Caspi, Yaron, Weizmann Inst of Science, Rehovot, Israel; Irani, Michal, Weizmann Inst of Science, Rehovot, Israel",Conference Paper,Scopus,2-s2.0-0033682437
"Matei Bogdan, Meer Peter",General method for errors-in-variables problems in computer vision,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,18,25,,57,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033712761&partnerID=40&md5=e6cf21691381d5ca2baf09d0bf3681cf,"Rutgers Univ, Piscataway, United States","Matei, Bogdan, Rutgers Univ, Piscataway, United States; Meer, Peter, Rutgers Univ, Piscataway, United States",Conference Paper,Scopus,2-s2.0-0033712761
Sinclair D.,"Smooth region structure: folds, domes, bowls, ridges, valleys and slopes",2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,389,394,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033700278&partnerID=40&md5=7e11569dc632fc8c499e8f565b71392c,"AT&T Lab Cambridge, Cambridge, United Kingdom","Sinclair, D., AT&T Lab Cambridge, Cambridge, United Kingdom",Conference Paper,Scopus,2-s2.0-0033700278
Kang Sing Bing,Catadioptric self-calibration,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,201,207,,98,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033698467&partnerID=40&md5=8d38cd46b5bb541852e6a8f96d8b8912,"Microsoft Corp, Redmond, United States","Kang, Sing Bing, Microsoft Corp, Redmond, United States",Conference Paper,Scopus,2-s2.0-0033698467
"Koozekanami Dara, Boyer Kim, Roberts Cynthia",Retinal thickness measurements in optical coherence tomography using a Markov boundary model,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,363,370,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033683583&partnerID=40&md5=e2e48b3ddfa54590dfe7423e1f1ca633,"Ohio State Univ, Columbus, United States","Koozekanami, Dara, Ohio State Univ, Columbus, United States; Boyer, Kim, Ohio State Univ, Columbus, United States; Roberts, Cynthia, Ohio State Univ, Columbus, United States",Conference Paper,Scopus,2-s2.0-0033683583
"Moriya Toshio, Takeda Haruo",Solving the rotation-estimation problem by using the perspective three-point algorithm,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,766,773,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033683601&partnerID=40&md5=6e462509a6e9e78d1502d1123ecfb65d,"Hitachi, Ltd, Kawasaki, Japan","Moriya, Toshio, Hitachi, Ltd, Kawasaki, Japan; Takeda, Haruo, Hitachi, Ltd, Kawasaki, Japan",Conference Paper,Scopus,2-s2.0-0033683601
"Teow Loo-Nin, Loe Kia-Fock",Handwritten digit recognition with a novel vision model that extracts linearly separable features,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,76,81,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033713047&partnerID=40&md5=774492106d45e32845bca79854b724e4,"Natl Univ of Singapore, Singapore","Teow, Loo-Nin, Natl Univ of Singapore, Singapore; Loe, Kia-Fock, Natl Univ of Singapore, Singapore",Conference Paper,Scopus,2-s2.0-0033713047
"Forbes Lance A., Draper Bruce A.",Inconsistencies in edge detector evaluation,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,398,404,,13,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033699461&partnerID=40&md5=e5d0155f32860614db96bd878e3d8f81,"Colorado State Univ, Fort Collins, United States","Forbes, Lance A., Colorado State Univ, Fort Collins, United States; Draper, Bruce A., Colorado State Univ, Fort Collins, United States",Conference Paper,Scopus,2-s2.0-0033699461
"Han M., Kanade T.",Reconstruction of a scene with multiple linearly moving objects,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,542,549,,33,10.1109/CVPR.2000.854908,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033698059&doi=10.1109%2fCVPR.2000.854908&partnerID=40&md5=f34e583d7e627719c49cf8c840b2081f,"Robotics Institute, Carnegie Mellon University, Pittsburgh, PA 15213, United States","Han, M., Robotics Institute, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Kanade, T., Robotics Institute, Carnegie Mellon University, Pittsburgh, PA 15213, United States",Article,Scopus,2-s2.0-0033698059
"Howe N.R., Huttenlocher D.P.","Integrating color, texture, and geometry for image retrieval",2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,239,246,,9,10.1109/CVPR.2000.854798,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033698058&doi=10.1109%2fCVPR.2000.854798&partnerID=40&md5=55ad5ac74cf52652fe19c406693170eb,"Cornell University, Department of Computer Science, Ithaca, NY 14853, United States","Howe, N.R., Cornell University, Department of Computer Science, Ithaca, NY 14853, United States; Huttenlocher, D.P., Cornell University, Department of Computer Science, Ithaca, NY 14853, United States",Article,Scopus,2-s2.0-0033698058
"Kam L., Blanc-Talon J.",Are multifractal multipermuted multinomial measures good enough for unsupervised image segmentation?,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,58,63,,7,10.1109/CVPR.2000.855799,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033698063&doi=10.1109%2fCVPR.2000.855799&partnerID=40&md5=97582c1de48cd7b61426cac1c2302b7e,"Centre Technique d’Arcueil, 16 bis Avenue Prieur de la côte d’or, 94114 Arcueil, France","Kam, L., Centre Technique d’Arcueil, 16 bis Avenue Prieur de la côte d’or, 94114 Arcueil, France; Blanc-Talon, J., Centre Technique d’Arcueil, 16 bis Avenue Prieur de la côte d’or, 94114 Arcueil, France",Article,Scopus,2-s2.0-0033698063
"Sharon Eitan, Brandt Achi, Basri Ronen",Fast multiscale image segmentation,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,70,77,,131,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033701242&partnerID=40&md5=5e54aec49481335053f12fb70cc68cd8,"Weizmann Inst of Science, Rehovot, Israel","Sharon, Eitan, Weizmann Inst of Science, Rehovot, Israel; Brandt, Achi, Weizmann Inst of Science, Rehovot, Israel; Basri, Ronen, Weizmann Inst of Science, Rehovot, Israel",Conference Paper,Scopus,2-s2.0-0033701242
"Smelyanskiy V.N., Cheeseman P., Maluf D.A., Morris R.D.",Bayesian super-resolved surface reconstruction from images,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,375,382,,12,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033682225&partnerID=40&md5=c9acdb827b275fda933936340f2039fe,"NASA Ames Research Cent, Moffett Field, United States","Smelyanskiy, V.N., NASA Ames Research Cent, Moffett Field, United States; Cheeseman, P., NASA Ames Research Cent, Moffett Field, United States; Maluf, D.A., NASA Ames Research Cent, Moffett Field, United States; Morris, R.D., NASA Ames Research Cent, Moffett Field, United States",Conference Paper,Scopus,2-s2.0-0033682225
"Powell Mark W., Sarkar Sudeep, Goldgof Dmitry",Calibration of light sources,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,263,269,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033682108&partnerID=40&md5=d88e3d13d3accea0a674961d687a2f85,"Univ of South Florida, Tampa, United States","Powell, Mark W., Univ of South Florida, Tampa, United States; Sarkar, Sudeep, Univ of South Florida, Tampa, United States; Goldgof, Dmitry, Univ of South Florida, Tampa, United States",Conference Paper,Scopus,2-s2.0-0033682108
"Kawasaki Hiroshi, Ikeuchi Katsushi, Sakauchi Masao",Spatio-temporal analysis of omni image,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,577,584,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033699464&partnerID=40&md5=8fa148e90798f7a164b8469acdf70e27,"Univ of Tokyo, Tokyo, Japan","Kawasaki, Hiroshi, Univ of Tokyo, Tokyo, Japan; Ikeuchi, Katsushi, Univ of Tokyo, Tokyo, Japan; Sakauchi, Masao, Univ of Tokyo, Tokyo, Japan",Conference Paper,Scopus,2-s2.0-0033699464
"Dorai Chitra, Ratha Nalini K., Bolle Ruud M.",Detecting dynamic behavior in compressed fingerprint videos: distortion,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,320,326,,16,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033712765&partnerID=40&md5=1c0ce5bdae3af89b1b6b62e43a557869,"IBM Thomas J. Watson Research Cent, Yorktown Heights, United States","Dorai, Chitra, IBM Thomas J. Watson Research Cent, Yorktown Heights, United States; Ratha, Nalini K., IBM Thomas J. Watson Research Cent, Yorktown Heights, United States; Bolle, Ruud M., IBM Thomas J. Watson Research Cent, Yorktown Heights, United States",Conference Paper,Scopus,2-s2.0-0033712765
"Park Jaehwa, Govindaraju Venu",Using lexical similarity in handwritten word recognition,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,290,295,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033712882&partnerID=40&md5=14977f31bcba4e09b758bad96f2f9e22,"State Univ of New York at Buffalo, Amherst, United States","Park, Jaehwa, State Univ of New York at Buffalo, Amherst, United States; Govindaraju, Venu, State Univ of New York at Buffalo, Amherst, United States",Conference Paper,Scopus,2-s2.0-0033712882
"Aggarwal G., Ghosal S., Dubey P.",Efficient query modification for image retrieval,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,255,262,,11,10.1109/CVPR.2000.854802,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033696848&doi=10.1109%2fCVPR.2000.854802&partnerID=40&md5=e799d4ad3f5a7bad1e728b1d1fa95710,"IBM India Research Lab, Block I, Indian Institute of Technology, Hauz Khas, New Delhi 110016, India","Aggarwal, G., IBM India Research Lab, Block I, Indian Institute of Technology, Hauz Khas, New Delhi 110016, India; Ghosal, S., IBM India Research Lab, Block I, Indian Institute of Technology, Hauz Khas, New Delhi 110016, India; Dubey, P., IBM India Research Lab, Block I, Indian Institute of Technology, Hauz Khas, New Delhi 110016, India",Article,Scopus,2-s2.0-0033696848
"Lepetit Vincent, Berger Marie-Odile",Semi-automatic method for resolving occlusion in augmented reality,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,225,230,,15,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033698275&partnerID=40&md5=ed266046e89d28ee1c314a18f8ab649f,"LORIA/INRIA Lorraine, Villers les Nancy, France","Lepetit, Vincent, LORIA/INRIA Lorraine, Villers les Nancy, France; Berger, Marie-Odile, LORIA/INRIA Lorraine, Villers les Nancy, France",Conference Paper,Scopus,2-s2.0-0033698275
